Subject_ID,PC1,PC2
023_S_0030,-0.407429837,2.056067993
,,
023_S_0030,-0.594875148,1.55769951
,,
023_S_0031,-0.41639858,1.774507066
,,
023_S_0031,-0.41689242,1.770604497
,,
023_S_0031,-0.695215535,-0.086915017
,,
023_S_0031,-0.491499046,1.471530512
,,
023_S_0031,-0.496493503,1.313708165
,,
023_S_0042,-0.685206759,0.964238335
,,
023_S_0042,-0.732600096,0.873251078
,,
023_S_0042,-0.861827831,-0.10263988
,,
023_S_0042,-0.931764024,-1.460168937
,,
023_S_0042,-0.68560738,0.964365514
,,
023_S_0042,-0.732563177,0.871074119
,,
023_S_0042,-0.861842466,-0.102150456
,,
023_S_0042,-0.264120798,-0.481709276
,,
023_S_0042,-0.263498787,-0.484195525
,,
023_S_0058,-0.487429487,2.194781976
,,
023_S_0058,-0.48756998,2.193807214
,,
023_S_0058,-0.496374581,2.074175593
,,
023_S_0058,-0.495976014,2.072341796
,,
023_S_0061,-0.555805346,1.541656681
,,
023_S_0061,-0.243351603,-0.075158095
,,
023_S_0061,-0.242634006,-0.076877699
,,
023_S_0061,-0.085824812,-1.06366887
,,
023_S_0081,-0.6138063,0.987020762
,,
023_S_0081,-0.847239627,0.551840282
,,
023_S_0081,-0.613756842,0.988098135
,,
023_S_0081,-0.930569883,0.385178897
,,
023_S_0083,-0.791333781,0.913847263
,,
023_S_0083,-0.285118439,-0.060578943
,,
023_S_0083,-0.957423724,-0.178073895
,,
023_S_0083,-0.805185422,0.850655953
,,
023_S_0084,-0.555480065,0.623075608
,,
023_S_0084,0.152921789,-1.163270432
,,
023_S_0126,-0.427954501,1.127869935
,,
023_S_0126,-0.597647747,-0.154467215
,,
023_S_0126,-0.427932727,1.128677215
,,
023_S_0126,-0.524972741,0.794574011
,,
023_S_0126,-0.451953673,1.046570578
,,
023_S_0126,-0.591214243,0.258698218
,,
023_S_0126,-0.525166787,0.796856806
,,
023_S_0126,-0.452511439,1.048865876
,,
023_S_0139,-0.420516553,0.68172863
,,
023_S_0139,-0.40806378,-0.133197344
,,
023_S_0139,-0.408699531,-0.137135504
,,
023_S_0139,-0.469875235,0.238115829
,,
023_S_0217,-0.512792931,0.712935407
,,
023_S_0217,-0.576677148,1.383510692
,,
023_S_0217,-0.717837687,0.876303407
,,
023_S_0217,-0.512921757,0.711547331
,,
023_S_0217,-0.576819692,1.382953484
,,
023_S_0217,-0.717638864,0.874065887
,,
023_S_0217,-0.753184943,0.065428262
,,
023_S_0217,-0.802015575,-0.363636167
,,
023_S_0331,-0.023771621,-0.778127975
,,
023_S_0331,-0.485936042,-0.016047575
,,
023_S_0331,-0.513846357,0.344804286
,,
023_S_0331,-0.527314713,0.695194065
,,
023_S_0331,-0.565268381,0.508726388
,,
023_S_0331,-0.023790525,-0.778307263
,,
023_S_0331,-0.485721868,-0.016695778
,,
023_S_0331,-0.513960235,0.346525042
,,
023_S_0376,-0.90337156,-0.209233383
,,
023_S_0376,-0.967324818,-0.275692247
,,
023_S_0376,-1.058084902,-0.724718576
,,
023_S_0376,-1.070654842,-1.65780001
,,
023_S_0376,-1.089153765,-2.339695024
,,
023_S_0376,-0.904292425,-0.208548326
,,
023_S_0376,-0.967523976,-0.274901116
,,
023_S_0376,-1.058529408,-0.724079315
,,
023_S_0388,-0.795687616,0.891053708
,,
023_S_0388,-0.795753806,0.892514736
,,
023_S_0388,-0.691890722,1.498761248
,,
023_S_0388,-0.730331498,1.255324637
,,
023_S_0388,-0.847385428,-0.527001207
,,
023_S_0388,-0.724312374,0.504044628
,,
023_S_0388,-0.692056307,1.502961617
,,
023_S_0388,-0.730134252,1.258851786
,,
023_S_0604,-1.006045896,-0.116208269
,,
023_S_0604,-1.00601307,-0.117240588
,,
023_S_0604,-0.964143169,0.019548303
,,
023_S_0604,-0.962141447,-1.013755092
,,
023_S_0604,-0.969331158,-1.385252384
,,
023_S_0604,-0.909845313,-1.515484719
,,
023_S_0604,-0.964600815,0.020774492
,,
023_S_0604,-0.962576872,-1.013291325
,,
023_S_0625,-0.965031356,-1.86616445
,,
023_S_0625,-0.918598044,-1.718848641
,,
023_S_0625,-0.953878617,-2.317932331
,,
023_S_0625,-0.929734018,-2.453419145
,,
023_S_0625,-0.965734193,-1.853002084
,,
023_S_0625,-0.900235341,-3.08816802
,,
023_S_0887,-0.501577817,1.488959237
,,
023_S_0887,-0.567189572,1.084833622
,,
023_S_0887,-0.65915221,0.072796565
,,
023_S_0887,-0.674928813,-0.121146755
,,
023_S_0887,-0.68433548,-0.123274165
,,
023_S_0887,-0.501503529,1.490115466
,,
023_S_0887,-0.567368152,1.085521837
